Bin	Distance_kb	Avg_R2	SD_R2	SE_R2	N_Pairs	Sum_R2	SumSq_R2	Var_R2
135000	135	0.214920874278807	0.315581689827766	7.72961954530346e-05	16668916	3582498	2430041	0.0995918029545485
136000	136	0.21480774887848	0.315374856159011	7.72491847941203e-05	16667341	3580274	2426826	0.099461299897317
137000	137	0.214044502336415	0.314967136438983	7.7075450106464e-05	16699303	3574394	2421722	0.0992042970365729
138000	138	0.213802657660172	0.314744230015131	7.71035320859953e-05	16663530	3562707	2412471	0.0990639303278179
139000	139	0.213117358187652	0.314170618383682	7.7021121599574e-05	16638396	3545931	2397962	0.0987031774555853
140000	140	0.212971773333615	0.314267824435083	7.70054840850141e-05	16655456	3547142	2400405	0.0987642654751604
141000	141	0.212910931204965	0.314326144393651	7.70260155532198e-05	16652757	3545554	2400195	0.0988009250493784
142000	142	0.212874870416318	0.314248194579799	7.71532047061426e-05	16589666	3531523	2390034	0.0987519277966629
143000	143	0.212587041278818	0.314078937918379	7.72109211985728e-05	16547034	3517685	2380106	0.0986455792439371
144000	144	0.211482880099097	0.313230979487067	7.69741546147942e-05	16559208	3501989	2365295	0.0981136465104276
146000	146	0.210896880088152	0.312712850110409	7.69322531637272e-05	16522454	3484534	2350597	0.0977893266241754
147000	147	0.210278317858657	0.312301373688881	7.68232055812885e-05	16525817	3475021	2342520	0.0975321480079618
148000	148	0.210253442774885	0.312350925624831	7.69110781728817e-05	16493309	3467775	2338250	0.0975631007386888
149000	149	0.210004271353904	0.3121983067175	7.68837357337927e-05	16488917	3462743	2334329	0.0974677827172742
150000	150	0.209791308343508	0.312047240458526	7.68806055267169e-05	16474305	3456166	2329234	0.0973734802777811
151000	151	0.209602522090634	0.312049551704147	7.6938312732158e-05	16449845	3447929	2324497	0.0973749227187589
152000	152	0.209453408717949	0.312032554117095	7.70335344272463e-05	16407415	3436589	2317302	0.0973643148288377
154000	154	0.209569498514926	0.311803468694478	7.71167244601179e-05	16348004	3426043	2307370	0.097221403089908
155000	155	0.20960243782963	0.311776444484091	7.70768300532471e-05	16362095	3429535	2309309	0.0972045513351414
156000	156	0.208843371144012	0.311422987080437	7.68856590997299e-05	16406300	3426347	2306723	0.0969842768821019
157000	157	0.208724457271913	0.31120389979049	7.69181533259275e-05	16369385	3416691	2298487	0.0968478672448091
158000	158	0.208127171396808	0.310710160887597	7.67496340409899e-05	16389220	3411042	2292159	0.0965408040787962
159000	159	0.207442651696217	0.310207904239749	7.66042380324567e-05	16398349	3401717	2283657	0.0962289438528172
160000	160	0.206994312822771	0.309860862499773	7.65626018221442e-05	16379479	3390459	2274461	0.0960137541091034
161000	161	0.206682414611987	0.30975324365951	7.652065613532e-05	16386053	3386709	2272167	0.095947071957588
162000	162	0.206600185251876	0.309764886793665	7.66087182317249e-05	16349632	3377837	2266679	0.0959542850902919
163000	163	0.206394258896996	0.309617970786602	7.66544689032359e-05	16314635	3367247	2258955	0.0958632878340132
164000	164	0.205924221823767	0.30913626763	7.64867607672826e-05	16335310	3363836	2253783	0.0955652319642068
165000	165	0.205627810830853	0.308837537659642	7.65072946860517e-05	16295004	3350706	2243226	0.0953806246676708
166000	166	0.205231728169116	0.308509722496647	7.64292381062387e-05	16293660	3343976	2237092	0.0951782488749582
167000	167	0.205092464135005	0.308427249273803	7.63495160803876e-05	16318976	3346899	2238805	0.0951273680946046
168000	168	0.20498968879051	0.308365861589731	7.63452960014611e-05	16314284	3344260	2236856	0.0950895045939772
169000	169	0.204716035322633	0.308186161448706	7.62798594285583e-05	16323245	3341630	2234446	0.0949787101084881
170000	170	0.204416754131547	0.307981802209213	7.6268302312351e-05	16306545	3333331	2228110	0.0948527904920348
171000	171	0.204083952316022	0.307544238324596	7.61488263756261e-05	16311307	3328876	2222150	0.0945834585266557
172000	172	0.203889645779082	0.307562169009795	7.62916808497078e-05	16252174	3313650	2212985	0.0945944878060096
173000	173	0.203204325508644	0.306989981144504	7.61929617488016e-05	16233744	3298767	2200238	0.0942428485231026
174000	174	0.203586085947004	0.307390272315282	7.63865815595252e-05	16193700	3296812	2201308	0.0944887795140632
175000	175	0.203511956410622	0.307385600357719	7.63725087494894e-05	16199176	3296726	2201517	0.0944859073072751
177000	177	0.203073993269154	0.307030942183002	7.63776711560267e-05	16159632	3281601	2189744	0.0942679994577817
178000	178	0.202207030415896	0.30650952204984	7.61440576484227e-05	16203764	3276515	2184847	0.0939480871072215
179000	179	0.202304889864613	0.306519884092508	7.61267520956655e-05	16212228	3279813	2186733	0.0939544393440848
180000	180	0.201916944667783	0.306157055704411	7.60860424720295e-05	16191182	3269274	2177756	0.0937321427575936
181000	181	0.201875341284285	0.306265281291317	7.61960358193359e-05	16155886	3261475	2173808	0.0937984225244494
182000	182	0.202120795926966	0.306373673957916	7.63127436468303e-05	16117911	3257765	2171367	0.0938648280944713
183000	183	0.201912025817727	0.306310706052068	7.6250881645424e-05	16137439	3258343	2172014	0.0938262486421166
184000	184	0.20129771426721	0.305835076626581	7.61004825088808e-05	16151013	3251162	2165138	0.093535094095187
185000	185	0.201418456625167	0.305960741490256	7.62371666877797e-05	16106379	3244122	2161176	0.093611975333267
186000	186	0.200932108892164	0.305491685998372	7.62430330028925e-05	16054562	3225877	2146477	0.0933251702141281
187000	187	0.200258709297568	0.305081312113644	7.61907502520831e-05	16033440	3210836	2135304	0.0930746070009826
188000	188	0.200733400607951	0.305407611254214	7.64203463902355e-05	15971353	3205984	2133257	0.0932738090120054
189000	189	0.199915779543905	0.30476398809901	7.6143752585543e-05	16019861	3202623	2128197	0.0928810884420133
190000	190	0.200447796907225	0.305361369293374	7.62751668192473e-05	16027355	3212648	2138448	0.0932455658567241
191000	191	0.199672681213213	0.304801490599871	7.6067591326148e-05	16055907	3205926	2131793	0.092903948671903
192000	192	0.199574392884704	0.304505602318373	7.6174033765455e-05	15979996	3189198	2118206	0.092723661843275
193000	193	0.19894019982489	0.3038732442756	7.60275239306511e-05	15975087	3178087	2107372	0.0923389485865783
194000	194	0.198978270947854	0.30402111172799	7.61368800605968e-05	15944736	3172656	2105043	0.0924288363763229
195000	195	0.198569443412299	0.303710416582567	7.61209136469567e-05	15918839	3160995	2096031	0.0922400171407563
196000	196	0.198517785077328	0.303597453761638	7.61021820402618e-05	15914831	3159377	2094085	0.0921714139305498
197000	197	0.198301517737178	0.303478504669963	7.60727285833628e-05	15914679	3155905	2091550	0.0920992027967168
198000	198	0.197951504412999	0.303246144680442	7.59855285257764e-05	15926810	3152736	2088690	0.0919582242635517
199000	199	0.197799916273918	0.303211941730758	7.59966054424927e-05	15918576	3148693	2086325	0.0919374816081368
200000	200	0.197622975600307	0.303045417105084	7.5935648643829e-05	15926635	3147469	2084659	0.0918365248283945
201000	201	0.196455613835432	0.302070116571429	7.56018154499218e-05	15964344	3136285	2072829	0.0912463553254767
202000	202	0.196232677095105	0.301877381158969	7.55346401613795e-05	15972350	3134297	2070611	0.0911299532553972
203000	203	0.195852938386415	0.301642976282878	7.54801587662319e-05	15970585	3127886	2065745	0.0909884851407929
204000	204	0.195510881281139	0.301410061142982	7.53783886469684e-05	15989018	3126027	2063743	0.090848024958216
205000	205	0.195255356125699	0.301085063764043	7.52165446554429e-05	16023289	3128633	2063429	0.0906522156217981
206000	206	0.195125017119147	0.301184998235649	7.53005582860052e-05	15998169	3121643	2060343	0.0907124031622079
207000	207	0.195148974536182	0.300947584974534	7.53246818207178e-05	15962728	3115110	2053646	0.0905694489020043
208000	208	0.195153890609738	0.300935891035235	7.53965119916689e-05	15931089	3109014	2049494	0.0905624105131706
209000	209	0.195066598897901	0.300845092579478	7.54120824418967e-05	15914903	3104466	2046000	0.0905077697291544
210000	210	0.194733145873078	0.300529730868966	7.53693992018318e-05	15899548	3096169	2038944	0.0903181191361729
211000	211	0.194198293120965	0.3001167456564	7.52946942139278e-05	15887359	3085298	2030135	0.090070061023388
212000	212	0.193555496723849	0.299576331182208	7.51864853702824e-05	15875793	3072847	2019555	0.0897459782045918
213000	213	0.193345817187992	0.29946559494877	7.50221210649498e-05	15933647	3080704	2024565	0.089679642558021
214000	214	0.193455054061712	0.299436961474347	7.51227400721208e-05	15887954	3073605	2019158	0.0896624938969895
215000	215	0.192563992605391	0.29879848399534	7.49591148031765e-05	15889414	3059729	2007809	0.0892805340379135
216000	216	0.192959154154149	0.299098959624775	7.52281736836558e-05	15807703	3050241	2002732	0.0894601876486227
217000	217	0.192567109266196	0.298758390697854	7.50800247466568e-05	15834028	3049113	2000450	0.0892565760123718
218000	218	0.192180287517042	0.298385270905989	7.50246060453064e-05	15817845	3039878	1992527	0.0890337698936404
219000	219	0.191929384727219	0.29836408235815	7.50630206951071e-05	15799415	3032372	1988483	0.0890211256414211
220000	220	0.191710784974801	0.298134817099804	7.50000584505029e-05	15801641	3029345	1985277	0.0888843691671334
221000	221	0.192187918165326	0.298469622566845	7.52260750504198e-05	15742129	3025447	1983828	0.0890841155951949
222000	222	0.191674870893385	0.298000516155795	7.51011535589669e-05	15744933	3017908	1976675	0.0888043076291202
224000	224	0.191519045170046	0.298163083518274	7.51628586648884e-05	15736247	3013791	1976170	0.0889012243731255
225000	225	0.191021472421864	0.297824070557123	7.5060221301742e-05	15743450	3007337	1970897	0.0886991770032139
226000	226	0.191096452910091	0.297897618396141	7.51231856888431e-05	15724834	3004960	1969706	0.0887429910460926
227000	227	0.190510453934181	0.297479558056422	7.49235599827685e-05	15764400	3003283	1967213	0.0884940874614443
228000	228	0.190243530898833	0.297176910627873	7.49006010326225e-05	15741986	2994811	1959983	0.0883141162103266
229000	229	0.19035739739754	0.297218001065221	7.48993418878189e-05	15746869	2997533	1961658	0.0883385401572059
230000	230	0.189936741429484	0.296815373716219	7.47200744269348e-05	15779680	2997141	1959447	0.088099366074299
231000	231	0.189683939353097	0.296643513938581	7.47437252063955e-05	15751439	2987795	1952822	0.0879973743618291
232000	232	0.190140959286379	0.296935932355294	7.48859298690021e-05	15722625	2989515	1954708	0.0881709479237075
233000	233	0.189866699233705	0.296657650165531	7.47796837562115e-05	15737794	2988083	1952354	0.0880057614017349
234000	234	0.189769621984378	0.296536611490016	7.4665832611152e-05	15772946	2993226	1955001	0.0879339619539806
235000	235	0.189647399588479	0.296410955119061	7.47015655914063e-05	15744508	2985905	1949573	0.0878594543145942
236000	236	0.189192506657668	0.296032279924716	7.46753420739628e-05	15715337	2973224	1939727	0.0876351107574251
237000	237	0.18819227964969	0.295010493250903	7.44149263876581e-05	15716463	2957717	1924442	0.0870311911281412
238000	238	0.187978053669046	0.294914423613588	7.44009074929418e-05	15712148	2953539	1921757	0.0869745172553351
239000	239	0.187830262231335	0.29470284192671	7.44022429451336e-05	15689048	2946878	1916103	0.0868497650396792
240000	240	0.187722344091559	0.294578593938526	7.44642398194312e-05	15649730	2937804	1909521	0.0867765480067989
241000	241	0.18788513921799	0.294748504110556	7.44424521934943e-05	15676961	2945468	1915372	0.0868766806754106
242000	242	0.18758519413791	0.29459342329081	7.43865130426034e-05	15684031	2942092	1913036	0.0867852850461981
243000	243	0.187711155509469	0.294647646729162	7.45186500008954e-05	15634212	2934716	1908198	0.0868172357230332
244000	244	0.187424181260001	0.29445604773745	7.44895586839309e-05	15626084	2928706	1903760	0.0867043640491596
245000	245	0.187191079096363	0.294307578362936	7.44657805344989e-05	15620301	2923981	1900326	0.0866169506818554
246000	246	0.186676442651242	0.293653073064942	7.42703094715067e-05	15632867	2918288	1892831	0.0862321273204839
247000	247	0.186626533055242	0.293813167004486	7.42723410033845e-05	15649061	2920530	1895972	0.0863261771052061
248000	248	0.18648073150837	0.293751132029227	7.41656849085352e-05	15687476	2925412	1899201	0.0862897275684524
249000	249	0.186131591260627	0.293290487125259	7.4116205621931e-05	15659201	2914672	1889506.2	0.0860193098381716
250000	250	0.185787259164771	0.293075205547823	7.41933586950958e-05	15603718	2898972	1878843.4	0.0858930761068987
251000	251	0.185015822180041	0.292424547577149	7.39911640422369e-05	15619529	2889860	1870328.8	0.0855121160257
252000	252	0.18532409556623	0.292775659741453	7.41314605514774e-05	15597853	2890658	1872718.9	0.0857175869370428
253000	253	0.185669836086694	0.292886856493153	7.42624475401912e-05	15554686	2888036	1870544.3	0.085782710706441
254000	254	0.184894476279272	0.292282266938575	7.40848580563422e-05	15564889	2877862	1861792.5	0.0854289235667522
255000	255	0.184931367482586	0.292401218997746	7.40807770743228e-05	15579277	2881097	1864809.6	0.0854984728713678
257000	257	0.184617485802455	0.292286963607425	7.4030494969378e-05	15588258	2877865	1863035.1	0.0854316690948481
258000	258	0.184088558417859	0.291827120674329	7.3888538476564e-05	15599014	2871600	1857088.6	0.0851630683610693
259000	259	0.184288808036636	0.292183033344202	7.40868796259017e-05	15553473	2866331	1856047.1	0.085370924974219
261000	261	0.184021869486724	0.29180150829026	7.39365199793259e-05	15576040	2866332	1853738.3	0.0851481202404705
262000	262	0.183713723404692	0.291734485537486	7.38989878976737e-05	15584704	2863124	1852393.9	0.0851090100518216
263000	263	0.183329395904045	0.291397317773316	7.37217330747323e-05	15623561	2864258	1851736.7	0.0849123968054832
264000	264	0.183268914264689	0.291126233990517	7.37976890874965e-05	15562421	2852108	1841687.7	0.0847544841175011
265000	265	0.183068864505525	0.290836960647603	7.37135434026319e-05	15566989	2849831	1838466.8	0.0845861376787351
266000	266	0.182965753153731	0.290837883293428	7.37591213101433e-05	15547855	2844725	1835628.6	0.0845866743586014
267000	267	0.183176097438	0.291012869914764	7.38659333967588e-05	15521583	2843183	1835302.6	0.0846884904560273
268000	268	0.182799233136154	0.290682779340798	7.37219121871132e-05	15546958	2841972	1833173.5	0.0844964782052912
269000	269	0.183273239479452	0.291144849798936	7.39014827340851e-05	15520722	2844533	1836945.8	0.0847653235644448
270000	270	0.182966581701615	0.290906276786327	7.38386563378738e-05	15521676	2839948	1833160.1	0.0846264618736831
271000	271	0.182846358128929	0.290802364677631	7.39303391251255e-05	15472143	2829025	1825694.4	0.0845660153021018
272000	272	0.182791542594093	0.2908897602507	7.38820691667852e-05	15501680	2833576	1829657.1	0.0846168526187097
273000	273	0.182825456117382	0.290877738027262	7.3951143023777e-05	15471456	2828576	1826173.4	0.0846098584798561
274000	274	0.182705776742606	0.290753025782974	7.39554901932908e-05	15456375	2823969	1822596	0.0845373220019545
275000	275	0.182335520318398	0.290394069158441	7.38906351237851e-05	15445312	2816229	1815981.9	0.0843287154023977
276000	276	0.182186546818827	0.290448232437573	7.385112052158e-05	15467613	2817991	1818250.6	0.0843601757261102
277000	277	0.181417840515905	0.289857405486333	7.35652440927443e-05	15524708	2816459	1815300.2	0.0840173155152686
278000	278	0.180966753511916	0.289383594931705	7.3507184438625e-05	15498449	2804704	1805442.7	0.0837428650155971
279000	279	0.180439930101073	0.289042621474372	7.34695863766137e-05	15477777	2792809	1797035	0.0835456370287769
280000	280	0.180296721729387	0.288987821228187	7.34062265163341e-05	15498629	2794352	1798164.4	0.0835139608182146
281000	281	0.180274212995022	0.288814116234327	7.35108824471238e-05	15435957	2782705	1789218.6	0.0834135937362152
282000	282	0.180203095506223	0.288760962567564	7.34972772407907e-05	15435989	2781613	1788352.7	0.0833828935029463
283000	283	0.180235700048095	0.288884152255094	7.35980840582259e-05	15406870	2776868	1786256.5	0.0834540534241443
284000	284	0.180046353407736	0.288815600030756	7.34532402447369e-05	15460352	2783580	1790790.2	0.0834144508211258
285000	285	0.179539687014457	0.288288877914574	7.32725563401274e-05	15480076	2779288	1785549	0.0831104771292444
286000	286	0.178906926213819	0.287798786639992	7.30440433639336e-05	15524167	2777381	1782730.6	0.0828281415914514
287000	287	0.178936541554312	0.287888696587155	7.29947108583593e-05	15554872	2783335	1787226.6	0.0828799016226511
288000	288	0.178797882204338	0.287775173510805	7.298768818132e-05	15545598	2779520	1784374	0.0828145504891737
289000	289	0.178876978902114	0.287849293666168	7.30196519744227e-05	15539993	2779747	1784833.3	0.0828572158641117
290000	290	0.178663915978898	0.287622721455801	7.29704297549318e-05	15536478	2775808	1781220.3	0.0827268298976413
291000	291	0.178736153730404	0.287617061434077	7.30602840289382e-05	15497676	2769995	1777121.4	0.0827235740279735
292000	292	0.178502707347662	0.287346944129759	7.30339766450413e-05	15479726	2763173	1771368	0.0825682663007109
293000	293	0.178089667158312	0.287097598496744	7.3019569557907e-05	15458971	2753083	1764501.8	0.0824250310625974
294000	294	0.177623168927745	0.28657014607018	7.28164690661391e-05	15488261	2751074	1760588.4	0.0821224486186844
295000	295	0.177215851138002	0.286167899961759	7.27639746021723e-05	15467104	2741016	1752384.6	0.0818920669685235
296000	296	0.176615059385508	0.285563069876809	7.26650617012893e-05	15443751	2727599	1741115.3	0.081546266877467
297000	297	0.176062152696445	0.285089976154839	7.24896727484791e-05	15467197	2723188	1736566.8	0.0812762945039669
298000	298	0.176380243439838	0.285228818717559	7.25287510738988e-05	15465587	2727824	1739344.5	0.0813554790270144
299000	299	0.176131597196007	0.285084494982067	7.24501276148065e-05	15483491	2727132	1738726.5	0.0812731692791799
300000	300	0.176137251105104	0.284950243315989	7.25275977601653e-05	15435883	2718834	1732229.8	0.0811966411658411
301000	301	0.176596690786348	0.285398346330729	7.26939242503201e-05	15413692	2722007	1736176.8	0.0814522160883146
302000	302	0.176808307424602	0.285724141539211	7.28627914668231e-05	15377377	2718848	1736097.6	0.0816382850583189
304000	304	0.177234796788247	0.286228412220621	7.31184794860261e-05	15323966	2715940	1736801.1	0.0819267039623378
305000	305	0.176591060622396	0.285573832968507	7.28873679113467e-05	15350845	2710822	1730605.4	0.0815524140763245
306000	306	0.176392724828667	0.285458628932165	7.29200286433043e-05	15324725	2703170	1725579.7	0.0814866288318316
307000	307	0.176513593274324	0.285639471221717	7.28612284005632e-05	15368924	2712824	1732799.4	0.0815899075198221
308000	308	0.176534992622219	0.285615445558522	7.285303080452e-05	15369797	2713307	1732803	0.0815761827415929
309000	309	0.176299918972066	0.285231855898597	7.28161050981157e-05	15344091	2705162	1725272.3	0.0813572116193582
310000	310	0.175575431670231	0.284583243045731	7.26289367983496e-05	15353213	2695647	1716709.6	0.0809876222224258
311000	311	0.175963716510817	0.28511302234486	7.28591674187955e-05	15313191	2694566	1718946.5	0.0812894355106204
312000	312	0.17583697836736	0.284992100522849	7.29271527858576e-05	15271691	2685328	1712554.3	0.0812204973604256
313000	313	0.175541520791633	0.284624346394178	7.27977933013943e-05	15286486	2683413	1709424.2	0.0810110185603129
314000	314	0.175787635983978	0.284881973475517	7.28819583208968e-05	15278822	2685828	1712130	0.0811577388113052
316000	316	0.175467303133408	0.284613062367404	7.28618633230286e-05	15258404	2677351	1705788.4	0.081004595270152
317000	317	0.175544475654724	0.284873198065277	7.29614195722299e-05	15244621	2676109	1706918.9	0.0811527389759385
318000	318	0.175654421494979	0.285184534413384	7.29588688983817e-05	15279029	2683829	1714073.2	0.0813302186685786
319000	319	0.175280715273334	0.284871354159738	7.29181310755917e-05	15262529	2675227	1707495.7	0.0811516884208027
320000	320	0.175162156959184	0.284598649781151	7.27887996751148e-05	15287503	2677792	1707280.4	0.0809963914572545
321000	321	0.17531404928995	0.284845940757412	7.29229338337789e-05	15257796	2674906	1706923.6	0.0811372099659753
322000	322	0.175067187197535	0.284540578037924	7.28271263162126e-05	15265185	2672433	1703775.7	0.0809633405501558
323000	323	0.174618001033912	0.284196305619412	7.26719622562454e-05	15293366	2670497	1701524.4	0.0807675401277221
324000	324	0.174477898540196	0.28422170754151	7.26310075741695e-05	15313355	2671842	1703220.5	0.0807819790378115
325000	325	0.174206687363438	0.284075656186403	7.26476095959891e-05	15290630	2663730	1697977.8	0.0806989784377354
326000	326	0.174441233889948	0.2842058927479	7.26581103329177e-05	15300230	2668991	1701427.4	0.080772989472631
327000	327	0.17388279006836	0.283471157009595	7.25361698821842e-05	15272443	2655615	1688996.6	0.0803558968563583
328000	328	0.173367188223349	0.282970676363317	7.24095193804798e-05	15271846	2647637	1681866.8	0.0800724036815128
330000	330	0.173133701792807	0.282777719557177	7.24115692420329e-05	15250162	2640317	1676580.2	0.0799632386779577
331000	331	0.172792464471417	0.282289823935775	7.22679048457299e-05	15258067	2636479	1671441.6	0.0796875446976909
332000	332	0.172975521189222	0.282595090255724	7.24466321975126e-05	15215731	2631949	1670390.8	0.0798599850366406
333000	333	0.172940532774598	0.282325578214563	7.24478850194727e-05	15186197	2626309	1664652.6	0.0797077321141876
334000	334	0.172707946716307	0.28215853880878	7.25092506603733e-05	15142569	2615242	1657225.1	0.0796134410227058
335000	335	0.172384704817472	0.281928322311269	7.25514587994976e-05	15100284	2603058	1648952	0.0794835789212468
336000	336	0.172282066856922	0.281951678189704	7.24990552753016e-05	15124627	2605702	1651274.4	0.0794967488339901
337000	337	0.171951880750753	0.281792382328421	7.23075186289363e-05	15187685	2611551	1655068.8	0.0794069467383272
338000	338	0.172313178807912	0.281910173465189	7.24292053599901e-05	15149352	2610433	1653781.7	0.079473345903173
339000	339	0.172144657986533	0.281831700661479	7.23761367381973e-05	15163131	2610252	1653734.9	0.0794291074977414
340000	340	0.171772938876871	0.281625484722812	7.2180566789201e-05	15223108	2614918	1656561.2	0.0793129136453588
341000	341	0.17178695134894	0.281650597111754	7.21722578178514e-05	15229329	2616200	1657526.9	0.0793270588534074
342000	342	0.172137021293992	0.281964979223804	7.22869532843517e-05	15214949	2619056	1660489.6	0.0795042495086801
343000	343	0.172067880170907	0.281835540224188	7.23710734503721e-05	15165666	2609524	1653643.4	0.0794312717334599
344000	344	0.171636441123677	0.281480817316709	7.22537585443978e-05	15176678	2604871	1649561	0.0792314505172823
345000	345	0.171121828584002	0.280922702982219	7.21469923626165e-05	15161327	2594434	1640459.3	0.0789175650508358
346000	346	0.171044078141233	0.280945471623389	7.21850417799956e-05	15147803	2590942	1638786.8	0.0789303580256885
347000	347	0.171039865389457	0.281125192818447	7.22825314994285e-05	15126304	2587201	1637967.1	0.0790313740372091
348000	348	0.171299343523379	0.281226621591178	7.24256392611445e-05	15077460	2582759	1634877.3	0.0790884126915875
349000	349	0.170671839737675	0.280845541423788	7.2183010360144e-05	15137881	2583610	1634938	0.0788742181376208
350000	350	0.170631660209642	0.280714166697095	7.21193721081138e-05	15150424	2585142	1634967.2	0.0788004433844443
351000	351	0.170126856430539	0.280153293382239	7.19673886980083e-05	15153745	2578059	1627951.9	0.0784858677929146
352000	352	0.170289283475662	0.28028460718251	7.20412969326567e-05	15136848	2577643	1628087.6	0.0785594610234539
353000	353	0.171008517919379	0.280801928032121	7.226215469493e-05	15100049	2582237	1632219.2	0.0788497227865563
354000	354	0.170623279720857	0.280508147030791	7.21874894846175e-05	15099657	2576353	1627699.6	0.0786848205506476
355000	355	0.170342999890838	0.280283132995903	7.22900717649616e-05	15032687	2560713	1617146.9	0.0785586346419993
356000	356	0.170226237977024	0.280298412868652	7.23147970825847e-05	15024047	2557487	1615748.7	0.0785672002566854
357000	357	0.17012291898626	0.280404096815362	7.23287598967765e-05	15029574	2556875	1616705.2	0.0786264575108387
358000	358	0.169751630071056	0.279900094356093	7.22334417667616e-05	15015143	2548845	1609017.9	0.0783440628205499
359000	359	0.169397180910416	0.279427168940247	7.22347379183626e-05	14963909	2534844	1597770.6	0.0780795427419612
360000	360	0.169380058928345	0.279417316629188	7.22698355322454e-05	14948324	2531948	1595937.5	0.0780740368322558
361000	361	0.16922915765774	0.279247519251687	7.21538527060219e-05	14978199	2534748	1596940.9	0.077979177008221
362000	362	0.169549853440437	0.279618410939871	7.22842411144517e-05	14963882	2537124	1600141.9	0.0781864557365384
363000	363	0.169499683694111	0.27960436866861	7.22589663626393e-05	14972848	2537893	1600728.4	0.0781786029785717
364000	364	0.169322756298847	0.27946921306981	7.2151558002811e-05	15002945	2540340	1601913	0.0781030410538589
365000	365	0.169327061239594	0.279590375930526	7.2195580191219e-05	14997650	2539508	1602385.4	0.0781707783129731
366000	366	0.168719980556697	0.278982615579485	7.1979902418217e-05	15022139	2534535	1596819.3	0.0778312997955705
368000	368	0.168424477049134	0.278667989437238	7.19428834810364e-05	15003704	2526991	1590732.5	0.0776558483369928
369000	369	0.16937590688886	0.279654617075671	7.22635283798634e-05	14976339	2536631	1600894.3	0.0782067048517401
370000	370	0.16877454494025	0.279174625349001	7.21756679668838e-05	14961332	2525092	1592234.6	0.0779384714387552
371000	371	0.168578269017335	0.278911191038137	7.2146610407389e-05	14945141	2519426	1587324.7	0.0777914524863119
372000	372	0.168228289612693	0.278610239341277	7.19527433901796e-05	14993376	2522310	1588164.7	0.0776236654658036
373000	373	0.167524758781392	0.277785481428108	7.18511465864911e-05	14946919	2503979	1572854.1	0.0771647736922459
374000	374	0.167608682673286	0.277870336603313	7.18881673173204e-05	14940652	2504183	1573319.3	0.0772119239640387
375000	375	0.167737410068322	0.277837539889523	7.19654404437748e-05	14905065	2500137	1569943.6	0.0771936985718623
376000	376	0.167418824071441	0.27765589705217	7.18824568405488e-05	14919971	2497884	1568415.1	0.0770927971678452
377000	377	0.167127809508685	0.27733600152422	7.18200205689455e-05	14911504	2492127	1563425.9	0.0769152577414423
378000	378	0.167376210482331	0.277628028601424	7.19235173978632e-05	14899949	2493897	1565867.2	0.0770773222651128
379000	379	0.166820740710632	0.277178002159754	7.16670355667382e-05	14958176	2495334	1565474.9	0.0768276448812727
380000	380	0.166364666380077	0.276843703012329	7.15044515599808e-05	14990052	2493815	1563756.8	0.0766424358975786
381000	381	0.166269901055702	0.276629852824233	7.13924452728393e-05	15013902	2496360	1563994.5	0.076524075473557
383000	383	0.165675636897512	0.27593276433608	7.12817775144e-05	14984750	2482608	1552229.9	0.0761388904341507
384000	384	0.165681854006383	0.275847617277324	7.13961957362635e-05	14927543	2473223	1545633.4	0.076091907957577
385000	385	0.165418248728055	0.275636198908801	7.13025474028079e-05	14943847	2471985	1544274.9	0.0759753141488921
386000	386	0.1658092192717	0.276147638848142	7.16150298943266e-05	14868745	2465375	1542635.5	0.0762575184414039
387000	387	0.165629726080661	0.275981590918101	7.15063069878558e-05	14896064	2467231	1543218	0.076165838525686
388000	388	0.165686439107497	0.276076837308021	7.14723503996909e-05	14920515	2472127	1546816	0.0762184200979993
389000	389	0.165977196130424	0.276315586209826	7.16768644817554e-05	14861162	2466614	1544055.9	0.07635030318248
390000	390	0.166142133438642	0.276514905785812	7.17393365217816e-05	14856701	2468324	1546043.3	0.0764604931217367
391000	391	0.165871885035417	0.276103001483118	7.15693613367796e-05	14882914	2468657	1544048	0.0762328674279864
392000	392	0.165518931641948	0.27581070844332	7.15291454432427e-05	14868124	2460956	1538376	0.076071546892006
393000	393	0.165567908363127	0.275831433384306	7.15472398506537e-05	14862838	2460809	1538240	0.0760829796428409
394000	394	0.165711014625552	0.275874409905488	7.16345866189051e-05	14831235	2457699	1536024	0.076106690040701
395000	395	0.165236895567179	0.275469876740256	7.15395608689652e-05	14827082	2449981	1529960.4	0.0758836529912917
396000	396	0.164660436791406	0.274804055195224	7.13014012819271e-05	14854230	2445904	1524494.5	0.0755172687517397
398000	398	0.164102656458381	0.274422737986301	7.12711711371189e-05	14825604	2432921	1515733	0.075307839123898
399000	399	0.164543829129021	0.274770128613489	7.13742626909204e-05	14820258	2438582	1520162.7	0.0754986235782734
400000	400	0.164652440131167	0.274900861116692	7.1501926371724e-05	14781439	2433800	1517771.6	0.075570483442699
401000	401	0.164256408466148	0.27456022020202	7.12768305606233e-05	14838106	2437254	1518880.2	0.0753833145173816
402000	402	0.163947680001041	0.274384043452396	7.10722371222158e-05	14904511	2443560	1522726	0.0752866033012862
403000	403	0.164147065031418	0.274548894642382	7.11134514126068e-05	14905134	2446634	1525113.5	0.0753770955493538
404000	404	0.164504560936565	0.274887457727206	7.1279497542107e-05	14872384	2446575	1526276.4	0.0755631144157267
