Chromosome	Bin	Distance_kb	Avg_R2	SD_R2	SE_R2	N_Pairs	Sum_R2	SumSq_R2	Var_R2
2H	2050000	2050	0.0741949517097262	0.151033427755704	0.000105239478013345	2059628	152814	58320.4	0.0228110962996376
2H	2051000	2051	0.073656992186931	0.150302323204222	0.000104736607474989	2059370	151687	57695.6	0.0225907883605865
2H	2052000	2052	0.0740715265541552	0.151213373897669	0.00010561395919598	2049924	151841	58119.6	0.0228654844455163
2H	2053000	2053	0.0735163106410021	0.150414354617967	0.000105004985417876	2051912	150849	57513.3	0.0226244780751394
2H	2054000	2054	0.0739119471776889	0.151088925563106	0.000105617654907212	2046408	151254	57894.6	0.0228278634278139
2H	2055000	2055	0.0732410201872826	0.150303759445464	0.000104454181098243	2070561	151650	57883.5	0.0225912201034399
2H	2056000	2056	0.073103674625942	0.14985807964122	0.00010395905017059	2077953	151906	57770.4	0.0224574440337542
2H	2057000	2057	0.072997274849451	0.149746887686855	0.000104008125009474	2072913	151317	57529	0.0224241303718997
2H	2058000	2058	0.0727399304979693	0.149526214725	0.000103823030002642	2074184	150876	57349.5	0.0223580888899868
2H	2059000	2059	0.0729309621309097	0.149655866874679	0.000103758919112557	2080351	151722	57658.6	0.0223968784900116
2H	2060000	2060	0.0730627302722883	0.149823084235384	0.000103913872112467	2078789	151882	57759.4	0.022446956569803
2H	2061000	2061	0.0727995936569621	0.149468224538047	0.0001037600060601	2075094	151066	57356.7	0.0223407501465559
2H	2062000	2062	0.0726271769371474	0.14942672796592	0.000103563395539843	2081824	151197	57464.7	0.0223283470306011
2H	2063000	2063	0.0725659697140016	0.149074234643369	0.000102971907995819	2095886	152090	57613.7	0.0222231274345062
2H	2064000	2064	0.0724726238066619	0.14883877883405	0.000102916838561152	2091507	151577	57318.3	0.0221529820848114
2H	2065000	2065	0.0729137698264157	0.149500981978099	0.00010369982314581	2078414	151545	57503.4	0.0223505436124159
2H	2066000	2066	0.0729810281550125	0.149504475494549	0.000103681670869054	2079239	151745	57548.8	0.0223515881929002
2H	2067000	2067	0.0728408375155416	0.149313012142363	0.000103692942237836	2073466	151033	57228	0.0222943755950255
2H	2068000	2068	0.073066373793466	0.149655943479295	0.000103550622261344	2088731	152616	57932.2	0.0223969014186778
2H	2069000	2069	0.0728338448668708	0.149138575585851	0.000103053972665027	2094356	152540	57693.4	0.0222423147277767
2H	2070000	2070	0.0737459559746741	0.150609524829921	0.000105168069415164	2050865	151243	57673.8	0.0226832289694945
2H	2072000	2072	0.0729712947726189	0.14925887369884	0.000103474102823901	2080736	151834	57434.6	0.0222782113778462
2H	2073000	2073	0.0732360308285164	0.15002864264891	0.000104126316535807	2076000	152038	57862.5	0.0225085936150742
2H	2074000	2074	0.0734853296973024	0.150463621587626	0.000105054509128709	2051321	150742	57517.8	0.0226393014212643
2H	2075000	2075	0.0728655880839088	0.149106887343512	0.000103755788484009	2065241	150485	56881.4	0.0222328638532709
2H	2076000	2076	0.0731978246058362	0.149849951807616	0.000103980637046699	2076865	152022	57763.7	0.0224550080567449
2H	2077000	2077	0.0730735635920436	0.149544958079394	0.000103856951232716	2073349	151507	57438.9	0.0223636944869678
2H	2078000	2078	0.0733922764903335	0.150107526092816	0.000104192132268857	2075559	152330	57946.9	0.0225322693897054
2H	2079000	2079	0.0732607771547031	0.149787214230461	0.000104342755210704	2060748	150972	57295.7	0.0224362095469219
2H	2080000	2080	0.0732162375996592	0.150130224588405	0.000104756536204341	2053875	150377	57302.5	0.0225390843349649
2H	2081000	2081	0.0738226795267289	0.150802114137964	0.000105357662464325	2048720	151242	57755.6	0.0227412776284795
2H	2082000	2082	0.0735238697285404	0.150464160500936	0.000104923156944041	2056475	151200	57674.3	0.0226394635952514
2H	2083000	2083	0.0733262966468766	0.149895984979184	0.000105002472269765	2037891	149431	56746.2	0.0224688063128796
2H	2084000	2084	0.0734990277400521	0.150408802532183	0.000105318119085177	2039578	149907	57159	0.0226228078791652
2H	2085000	2085	0.0735928656235569	0.150459948203986	0.000105344945142414	2039926	150124	57228.3	0.0226381960135462
2H	2086000	2086	0.073071765939932	0.14979311018122	0.000104482423953397	2055404	150192	57093.9	0.0224379758577631
2H	2087000	2087	0.0732721138807023	0.149908362449374	0.000104837021167295	2044666	149817	56926.2	0.0224725171322528
2H	2088000	2088	0.0735086188150814	0.150282988975298	0.000105409304857798	2032646	149417	56890.7	0.0225849767753495
2H	2089000	2089	0.0734247521348351	0.149896509091031	0.000105127494512847	2033061	149277	56641.4	0.0224689634376776
2H	2090000	2090	0.0734262024741528	0.150227621645876	0.000105041773585215	2045387	150185	57188.5	0.0225683383053766
2H	2091000	2091	0.0734925478304703	0.15014636916553	0.00010488547500511	2049269	150606	57267	0.0225439321735918
2H	2092000	2092	0.0735872920795484	0.15027766593169	0.000104955326051679	2050123	150863	57400.3	0.0225833768778766
2H	2093000	2093	0.0737509278597336	0.15031272275809	0.000105284014219199	2038293	150326	57139.7	0.0225939146229505
2H	2094000	2094	0.0738293252568939	0.150673384034185	0.000105343184112729	2045786	151039	57595.5	0.022702468656313
2H	2095000	2095	0.0736969406030169	0.150586952241297	0.000104966860558671	2058118	151677	57848.9	0.0226764301853228
2H	2096000	2096	0.0735915688647042	0.150116906840256	0.000104814142756423	2051254	150955	57334.2	0.0225350857192861
2H	2097000	2097	0.07317215381524	0.149756844934445	0.000103956632543326	2075243	151850	57652.9	0.0224271126047195
2H	2098000	2098	0.0734337700532819	0.150188302429353	0.000104456105803244	2067305	151810	57779.2	0.0225565261866107
2H	2099000	2099	0.0727677953444973	0.148991723478771	0.000103115916472868	2087723	151919	57399.2	0.0221985336651746
2H	2100000	2100	0.0729691749490031	0.148959276003349	0.000103283954529955	2080029	151778	57228.6	0.0221888659074418
2H	2101000	2101	0.0734659908060518	0.14980559333867	0.000104175394225875	2067882	151919	57567.7	0.0224417157955509
2H	2102000	2102	0.073723132809404	0.149780386584386	0.000103935418603744	2076743	153104	57877.3	0.0224341642053682
2H	2103000	2103	0.0738576536841242	0.150269975260437	0.00010438763179245	2072270	153053	58098.2	0.0225810654647723
2H	2104000	2104	0.0741225574630475	0.150569092398542	0.000104821870972006	2063326	152939	58114	0.0226710515857208
2H	2105000	2105	0.0744542772861357	0.151264662263241	0.000105623351935215	2050950	152702	58297.1	0.0228809980496124
2H	2106000	2106	0.0741918744072735	0.151002040924383	0.000105604173440956	2044577	151691	57873.9	0.0228016163633291
2H	2107000	2107	0.074196136772976	0.150743679900004	0.000105732253915496	2032653	150815	57379.2	0.0227236570297949
2H	2108000	2108	0.0740768964728916	0.150513784148945	0.000105197410222119	2047116	151644	57609.5	0.0226543992188351
2H	2109000	2109	0.074495563328788	0.15125887227808	0.000106319105154834	2024040	150782	57541.1	0.0228792464428365
2H	2110000	2110	0.0744537963627066	0.151389568214198	0.00010636350225279	2025847	150832	57660	0.0229188013640814
2H	2111000	2111	0.0741055569340681	0.150827425305134	0.000105724645360633	2035205	150820	57475.3	0.0227489122241759
2H	2112000	2112	0.07387734966904	0.15061721635043	0.000105524164119452	2037255	150507	57335.3	0.0226855458611523
2H	2113000	2113	0.0737854635689467	0.150417950806759	0.000105471879381344	2033883	150071	57090.8	0.0226255599249045
2H	2114000	2114	0.0742146263691379	0.150825970267667	0.000105932473836624	2027188	150447	57280.8	0.0227484733071833
2H	2115000	2115	0.0743059103648404	0.150972931299972	0.00010633083129238	2015950	149797	57080	0.0227928259853062
2H	2116000	2116	0.0737731497452173	0.150313892515214	0.000105520984580283	2029180	149699	56891.6	0.0225942662830753
2H	2117000	2117	0.0739017258681387	0.150544298025612	0.00010561334792798	2031847	150157	57145.8	0.0226635856680242
2H	2118000	2118	0.0739446469043404	0.150763656128943	0.000105986573410738	2023446	149623	57056.1	0.0227296800093661
2H	2119000	2119	0.0735982972631821	0.150217761159813	0.000105833380030121	2014639	148274	56373.8	0.0225653757678666
2H	2120000	2120	0.0740133222687335	0.150811525829453	0.000106342006958232	2011219	148857	56760.8	0.0227441163230077
2H	2121000	2121	0.0742180579541251	0.151093336646943	0.000107039823441928	1992507	147880	56462.7	0.0228291963791063
2H	2122000	2122	0.0743211107855689	0.150695132599154	0.000106737661812826	1993256	148141	56274.9	0.0227090229890767
2H	2123000	2123	0.074530925576216	0.151235699754548	0.000107768563649821	1969357	146778	55983.1	0.0228722368802478
2H	2124000	2124	0.0737319192195793	0.150407104657079	0.000106516471979178	1993899	147014	55946.2	0.0226222971313255
2H	2125000	2125	0.0739333452649318	0.150448781871622	0.000106674009840347	1989116	147062	55896.1	0.0226348359666548
2H	2126000	2126	0.0738225563038367	0.15069179905223	0.000106507993769002	2001773	147776	56365.5	0.0227080183015978
2H	2127000	2127	0.0733566719917645	0.14992167400655	0.000105879132704576	2004971	147078	55853.9	0.0224765083369262
2H	2128000	2128	0.0733107533642572	0.149968793043261	0.000105438573115749	2023032	148310	56372	0.0224906388868525
2H	2129000	2129	0.0742266719474991	0.151322219308003	0.000106673210799936	2012309	149367	57165.7	0.0228984140562995
2H	2130000	2130	0.0735961543226702	0.150066400061982	0.000105642586281095	2017850	148506	56371.3	0.0225199244275628
2H	2132000	2132	0.0738240669334804	0.150575060255055	0.000105497943322373	2037127	150389	57289.8	0.0226728487708134
2H	2133000	2133	0.073916597485754	0.150729526127686	0.000105548878094238	2039339	150741	57474.8	0.0227193900466769
2H	2134000	2134	0.0741417679918205	0.150998682443589	0.00010619954185946	2021627	149887	57207.2	0.0228006020996999
2H	2135000	2135	0.0740386649805888	0.150740837066495	0.000105738661508007	2032330	150471	57320.9	0.0227227999595075
2H	2136000	2136	0.0745195132727346	0.151536136555629	0.000106708894890491	2016653	150280	57507.6	0.0229632006822063
2H	2137000	2137	0.0743496300487487	0.150930492364582	0.000106706129530829	2000669	148749	56634.7	0.0227800135254151
2H	2138000	2138	0.0742076200856519	0.151060200730658	0.000106568341179184	2009295	149105	56915.2	0.0228191842447868
2H	2140000	2140	0.0738606221842166	0.15042528920137	0.000105819168946849	2020752	149254	56749.1	0.0226277676313159
2H	2141000	2141	0.0736604799232947	0.15032539290462	0.000105790680492672	2019156	148732	56584	0.0225977237519283
2H	2142000	2142	0.0739930047153327	0.150872406009137	0.000106147726816731	2020218	149482	57045.8	0.0227624828949859
2H	2143000	2143	0.0739820493144036	0.150670447686772	0.000106255419901586	2010731	148758	56652.2	0.0227015838061322
2H	2145000	2145	0.07401233200139	0.151033360749123	0.000106336396030807	2017353	149309	57068.7	0.0228110760591748
2H	2146000	2146	0.073507972541945	0.150230452155	0.000105342737558642	2033793	149500	56890.5	0.0225691887546959
2H	2147000	2147	0.0731309290668118	0.149748639627064	0.000104767832353577	2043007	149407	56740	0.0224246550701563
2H	2148000	2148	0.0728211070384291	0.149395748673294	0.000104066573336262	2060886	150076	56925.8	0.022319089721654
2H	2149000	2149	0.0728745017908337	0.149345504180386	0.000104069706506112	2059376	150076	56869.2	0.0223040796188937
2H	2151000	2151	0.073397047185108	0.150403155684901	0.000105156233135727	2045709	150149	57296.7	0.0226211092399766
2H	2152000	2152	0.0737117576188501	0.150382699271107	0.000105671927118926	2025240	149284	56804.7	0.0226149562400642
2H	2153000	2153	0.073724857122754	0.150194963350626	0.000105724813221273	2018166	148789	56496.3	0.0225585270158959
2H	2154000	2154	0.0738100275436124	0.150240201790857	0.000105878230509098	2013534	148619	56419.3	0.0225721182341574
2H	2155000	2155	0.0738090854742477	0.150221745517637	0.000105679120622956	2020632	149141	56606.7	0.0225665728263658
2H	2156000	2156	0.0733389113101683	0.149724899199614	0.000105039719026912	2031800	149010	56476.2	0.0224175454403346
2H	2157000	2157	0.0734489957014382	0.149679255371925	0.000105199497213019	2024398	148690	56275.5	0.022403879488694
2H	2159000	2159	0.0737230019007616	0.150068927171886	0.000105816272509807	2011299	148279	56227.4	0.0225206829025207
2H	2160000	2160	0.0740194662082029	0.150874381066445	0.000106213935447532	2017753	149353	56985.3	0.022763078862183
2H	2161000	2161	0.073648848234935	0.150290373491359	0.000105627445796054	2024458	149099	56707.8	0.0225871963641723
2H	2162000	2162	0.0736006522383635	0.150066628887347	0.000105487337487496	2023800	148953	56539	0.0225199931056127
2H	2163000	2163	0.0736733775901945	0.150051076282951	0.00010590314317743	2007523	147901	56096.4	0.0225153254936719
2H	2164000	2164	0.0739773517886061	0.150532104943444	0.00010596659611295	2017996	149286	56771.4	0.022659914618704
2H	2165000	2165	0.0732615011724209	0.14943411276593	0.000104970750393356	2026576	148470	56131.7	0.0223305540581408
2H	2166000	2166	0.0730482341956714	0.149154033936902	0.000104585476587666	2033889	148572	56100.7	0.0222469258396504
2H	2167000	2167	0.0728309645263797	0.149351878242041	0.000104482935314545	2043293	148815	56416	0.0223059835344255
2H	2168000	2168	0.0729716894078276	0.149349873270143	0.00010477339617051	2031925	148273	56142.6	0.0223053846458079
2H	2169000	2169	0.0726640607602058	0.148652218500323	0.000103882620374861	2047656	148791	56059.8	0.0220974820650677
2H	2170000	2170	0.0726098110282308	0.148786041512843	0.000104085026681207	2043374	148369	56007.8	0.0221372861490615
2H	2171000	2171	0.0727271923646982	0.148892592936353	0.000104342227514731	2036226	148089	55911.2	0.0221690042313104
2H	2172000	2172	0.0727512175288804	0.149086391411247	0.000104470959259431	2036502	148158	56043.5	0.0222267521040275
2H	2173000	2173	0.0725101380985281	0.148826085310522	0.000103921153118033	2050927	148713	56209.6	0.0221492036688549
2H	2174000	2174	0.0725655839705845	0.148632039009799	0.000103546494427845	2060412	149515	56367.2	0.0220914830202105
2H	2175000	2175	0.0727320963945742	0.148646063158088	0.000103711085087578	2054265	149411	56257.3	0.0220956520923981
2H	2176000	2176	0.073033875526362	0.149584034205225	0.000104627681590648	2043983	149280	56637.4	0.0223753832891099
2H	2177000	2177	0.0729811929007171	0.149255808264812	0.000104503348914754	2039868	148872	56307.6	0.0222772963007824
2H	2178000	2178	0.0726829770911476	0.14892745604337	0.000104071025787824	2047811	148841	56237.4	0.02217938716355
2H	2179000	2179	0.0726823846604739	0.148833238402825	0.000104281173424348	2036986	148053	55882.8	0.0221513328534722
2H	2180000	2180	0.0725851440960957	0.148950538663844	0.000104749804426998	2021984	146766	55513.3	0.0221862629682492
2H	2181000	2181	0.0725423330772881	0.148614501572888	0.000103951390981041	2043910	148270	55898.2	0.0220862700777581
2H	2182000	2182	0.0722005104482374	0.147901608247532	0.000103142306656231	2056232	148461	55698.8	0.0218748857222066
2H	2183000	2183	0.0719250150278756	0.14757079168464	0.000102829772840373	2059506	148130	55504.4	0.0217771385584314
2H	2184000	2184	0.0720889141651659	0.147950478549022	0.000103150480522692	2057265	148306	55723.4	0.0218893441028846
2H	2185000	2185	0.0721669890727315	0.148544192703789	0.000103847252176682	2046074	147659	55803.5	0.0220653771860204
2H	2186000	2186	0.0716610348962145	0.147504687204971	0.000102896135112925	2055008	147264	55265.2	0.0217576327474364
2H	2187000	2187	0.0719554223300097	0.148051009024507	0.000103285958188325	2054661	147844	55674.5	0.0219191012731745
2H	2188000	2188	0.0723427455543115	0.14839947876236	0.000103585114900111	2052438	148479	55941	0.0220224052969402
2H	2189000	2189	0.071789217817439	0.147600104781833	0.000103160924924411	2047118	146961	55148.3	0.0217857909316079
2H	2190000	2190	0.0724550556771854	0.148854543857675	0.000104362213598297	2034406	147403	55757.8	0.0221576752270765
2H	2191000	2191	0.072561859475946	0.148866477172629	0.00010454717517916	2027539	147122	55608.2	0.0221612280257888
2H	2192000	2192	0.0729793799101607	0.149184457861254	0.000104687934831027	2030738	148202	56011.8	0.0222560024673564
2H	2193000	2193	0.0727728528364769	0.148819288248679	0.000104215622255642	2039167	148396	55961	0.0221471805548433
2H	2194000	2194	0.073022453424236	0.149314874414109	0.000104858847003914	2027664	148065	56018.7	0.0222949317213012
2H	2195000	2195	0.0730562406181583	0.14945689880114	0.000105091871129567	2022524	147758	55972.5	0.0223373645992543
2H	2196000	2196	0.0729329318118862	0.14927405687772	0.000105081127361733	2017991	147178	55700.5	0.0222827440567328
2H	2197000	2197	0.0731331311690149	0.149375820209622	0.000104883053332138	2028383	148342	56108.3	0.0223131356632973
2H	2198000	2198	0.0731377776722734	0.149569172311209	0.000105183585461772	2022033	147887	56050.9	0.0223709373058602
2H	2199000	2199	0.0727984522230529	0.148721619811488	0.000104508372500231	2025098	147424	55523.6	0.0221181201993526
2H	2200000	2200	0.0725062304980096	0.14836417152654	0.000104339375517356	2021909	146601	55135.6	0.0220119273927567
